"id","name","microbe_id","species","kingdom","phylum","ncbi_tax_id","activity","gram","oxygen_requirement","created_at","updated_at","klass","order","family","genus","strain","metabolism","shape","mobility","flagella_presence","number_of_membranes","optimal_temperature","temperature_range","habitat","biotic_relationship","cell_arrangement","sporulation","energy_source","superkingdom","background","health_type","evidence_type","data_source","export","human_pathogen","genome_ids","parent_id","level"
362,"Citrobacter koseri","MMDBm0000362","Citrobacter koseri",NULL,"Proteobacteria",545,NULL,NULL,"Facultatively anaerobe","2020-10-27 20:46:02.086966","2022-08-29 16:05:00.205098","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2045,NULL,NULL
363,"Enterobacter cloacae","MMDBm0000363","Enterobacter cloacae",NULL,"Proteobacteria",550,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.096591","2022-08-25 23:58:11.596171","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1204,NULL,NULL
364,"Escherichia fergusonii","MMDBm0000364","Escherichia fergusonii",NULL,"Proteobacteria",564,NULL,NULL,"Aerobe","2020-10-27 20:46:02.107741","2022-08-25 23:58:11.604624","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1210,NULL,NULL
365,"Proteus mirabilis","MMDBm0000365","Proteus mirabilis",NULL,"Proteobacteria",584,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.117056","2022-08-29 16:05:00.214900","Gammaproteobacteria","Enterobacterales","Morganellaceae","Proteus","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,"2055; 2056",NULL,NULL
366,"Shigella boydii","MMDBm0000366","Shigella boydii",NULL,"Proteobacteria",621,NULL,NULL,NULL,"2020-10-27 20:46:02.125731","2022-08-29 23:51:40.414933","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2377,NULL,NULL
367,"Shigella dysenteriae","MMDBm0000367","Shigella dysenteriae",NULL,"Proteobacteria",622,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.134115","2022-08-25 23:58:11.614001","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,1,1224,NULL,NULL
368,"Shigella flexneri","MMDBm0000368","Shigella flexneri",NULL,"Proteobacteria",623,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.145780","2022-08-29 16:05:00.222979","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1819,NULL,NULL
369,"Shigella sonnei","MMDBm0000369","Shigella sonnei",NULL,"Proteobacteria",624,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.157965","2022-08-25 23:58:11.638656","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,1,1225,NULL,NULL
370,"Aeromonas hydrophila","MMDBm0000370","Aeromonas hydrophila",NULL,"Proteobacteria",644,NULL,NULL,"Facultative aerobe","2020-10-27 20:46:02.170056","2022-08-25 23:58:11.648582","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1229,NULL,NULL
371,"Aeromonas salmonicida","MMDBm0000371","Aeromonas salmonicida",NULL,"Proteobacteria",645,NULL,NULL,NULL,"2020-10-27 20:46:02.182524","2022-08-29 23:51:40.425792","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2382,NULL,NULL
372,"Vibrio cholerae","MMDBm0000372","Vibrio cholerae",NULL,"Proteobacteria",666,NULL,NULL,NULL,"2020-10-27 20:46:02.195276","2022-08-29 23:51:40.430318","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,1,"2383; 2384",NULL,NULL
373,"Vibrio vulnificus","MMDBm0000373","Vibrio vulnificus",NULL,"Proteobacteria",672,NULL,NULL,NULL,"2020-10-27 20:46:02.205315","2022-08-29 23:51:40.435238","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,"2386; 2387",NULL,NULL
374,"Aggregatibacter actinomycetemcomitans","MMDBm0000374","Aggregatibacter actinomycetemcomitans",NULL,"Proteobacteria",714,NULL,NULL,NULL,"2020-10-27 20:46:02.217046","2022-08-25 23:58:11.656881","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1244,NULL,NULL
375,"Haemophilus influenzae","MMDBm0000375","Haemophilus influenzae",NULL,"Proteobacteria",727,NULL,NULL,"Aerobe; facultative anaerobe","2020-10-27 20:46:02.229762","2023-12-14 17:51:50.266410","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,1,1268,NULL,NULL
376,"Bacteroides uniformis","MMDBm0000376","Bacteroides uniformis",NULL,"Bacteroidetes",820,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.242088","2022-08-29 16:05:00.239544","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2091,NULL,NULL
377,"Campylobacter gracilis","MMDBm0000377","Campylobacter gracilis",NULL,"Proteobacteria",824,NULL,NULL,"Aerobe","2020-10-27 20:46:02.254135","2022-08-25 23:58:11.673501","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1274,NULL,NULL
378,"Campylobacter ureolyticus","MMDBm0000378","Campylobacter ureolyticus",NULL,"Proteobacteria",827,NULL,NULL,NULL,"2020-10-27 20:46:02.264682","2022-08-29 16:05:00.249070","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2092,NULL,NULL
379,"Fibrobacter succinogenes","MMDBm0000379","Fibrobacter succinogenes",NULL,"Fibrobacteres",833,NULL,NULL,NULL,"2020-10-27 20:46:02.274212","2022-08-29 23:51:40.448448","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","Fibrobacter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2401,NULL,NULL
380,"Wolinella succinogenes","MMDBm0000380","Wolinella succinogenes",NULL,"Proteobacteria",844,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.283721","2022-08-29 16:05:00.256225","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Wolinella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1828,NULL,NULL
381,"Oxalobacter formigenes","MMDBm0000381","Oxalobacter formigenes",NULL,"Proteobacteria",847,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.293569","2022-08-25 23:58:11.681858","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1276,NULL,NULL
382,"Fusobacterium gonidiaformans","MMDBm0000382","Fusobacterium gonidiaformans",NULL,"Fusobacteria",849,NULL,NULL,NULL,"2020-10-27 20:46:02.301860","2022-08-29 16:05:00.264928","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,"1829; 1830",NULL,NULL
383,"Fusobacterium mortiferum","MMDBm0000383","Fusobacterium mortiferum",NULL,"Fusobacteria",850,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.314839","2022-08-25 23:58:11.690164","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1277,NULL,NULL
384,"Fusobacterium russii","MMDBm0000384","Fusobacterium russii",NULL,"Fusobacteria",854,NULL,NULL,"Microaerophile","2020-10-27 20:46:02.326619","2022-08-29 16:05:00.274555","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2101,NULL,NULL
385,"Fusobacterium varium","MMDBm0000385","Fusobacterium varium",NULL,"Fusobacteria",856,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.342639","2022-08-29 16:05:00.281311","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium varium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,"1832; 1833",NULL,NULL
386,"Fusobacterium necrophorum","MMDBm0000386","Fusobacterium necrophorum",NULL,"Fusobacteria",859,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.351073","2022-08-29 16:05:00.290648","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1834,NULL,NULL
387,"Fusobacterium periodonticum","MMDBm0000387","Fusobacterium periodonticum",NULL,"Fusobacteria",860,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.360648","2022-08-29 16:05:00.297273","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2102,NULL,NULL
388,"Fusobacterium ulcerans","MMDBm0000388","Fusobacterium ulcerans",NULL,"Fusobacteria",861,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.371045","2022-08-25 23:58:11.699899","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1279,NULL,NULL
389,"Syntrophomonas wolfei","MMDBm0000389","Syntrophomonas wolfei",NULL,"Firmicutes",863,NULL,NULL,NULL,"2020-10-27 20:46:02.379885","2022-08-29 23:51:40.467219","Clostridia","Clostridiales","Syntrophomonadaceae","Syntrophomonas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2408,NULL,NULL
391,"Desulfovibrio desulfuricans","MMDBm0000391","Desulfovibrio desulfuricans",NULL,"Proteobacteria",876,NULL,NULL,NULL,"2020-10-27 20:46:02.400951","2022-08-25 23:58:11.707961","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1280,NULL,NULL
394,"Desulfovibrio salexigens","MMDBm0000394","Desulfovibrio salexigens",NULL,"Proteobacteria",880,NULL,NULL,NULL,"2020-10-27 20:46:02.432662","2022-08-29 23:51:40.473715","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2411,NULL,NULL
395,"Desulfovibrio vulgaris","MMDBm0000395","Desulfovibrio vulgaris",NULL,"Proteobacteria",881,NULL,NULL,NULL,"2020-10-27 20:46:02.442909","2022-08-29 23:51:40.478454","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2412,NULL,NULL
398,"Desulfuromonas acetoxidans","MMDBm0000398","Desulfuromonas acetoxidans",NULL,"Proteobacteria",891,NULL,NULL,NULL,"2020-10-27 20:46:02.467777","2022-08-29 23:51:40.483341","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2413,NULL,NULL
399,"Desulfobulbus propionicus","MMDBm0000399","Desulfobulbus propionicus",NULL,"Proteobacteria",894,NULL,NULL,NULL,"2020-10-27 20:46:02.476276","2022-08-29 23:51:40.488775","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2414,NULL,NULL
400,"Desulfovibrio piger","MMDBm0000400","Desulfovibrio piger",NULL,"Proteobacteria",901,NULL,NULL,NULL,"2020-10-27 20:46:02.484597","2022-08-25 23:58:11.715889","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1281,NULL,NULL
401,"Acidithiobacillus ferrooxidans","MMDBm0000401","Acidithiobacillus ferrooxidans",NULL,"Proteobacteria",920,NULL,NULL,NULL,"2020-10-27 20:46:02.493649","2022-08-29 23:51:40.494990","Acidithiobacillia","Acidithiobacillales","Acidithiobacillaceae","Acidithiobacillus",NULL,NULL,"Bacilli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2421,NULL,NULL
402,"Selenomonas ruminantium","MMDBm0000402","Selenomonas ruminantium",NULL,"Firmicutes",971,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.505462","2022-08-29 16:05:00.312310","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2104,NULL,NULL
403,"Cytophaga hutchinsonii","MMDBm0000403","Cytophaga hutchinsonii",NULL,"Bacteroidetes",985,NULL,NULL,NULL,"2020-10-27 20:46:02.517399","2022-08-29 23:51:40.500727","Cytophagia","Cytophagales","Cytophagaceae","Cytophaga",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,"NJS16",1,NULL,2429,NULL,NULL
404,"Flavobacterium johnsoniae","MMDBm0000404","Flavobacterium johnsoniae",NULL,"Bacteroidetes",986,NULL,NULL,NULL,"2020-10-27 20:46:02.527754","2022-08-29 23:51:40.505141","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2430,NULL,NULL
409,"Capnocytophaga ochracea","MMDBm0000409","Capnocytophaga ochracea",NULL,"Bacteroidetes",1018,NULL,NULL,"Aerobe; anaerobe","2020-10-27 20:46:02.570238","2023-12-14 17:51:50.287962","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1479,NULL,NULL
410,"Capnocytophaga sputigena","MMDBm0000410","Capnocytophaga sputigena",NULL,"Bacteroidetes",1019,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.579454","2022-08-25 23:58:11.723199","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,817,NULL,NULL
411,"Rhodobacter capsulatus","MMDBm0000411","Rhodobacter capsulatus",NULL,"Proteobacteria",1061,NULL,NULL,NULL,"2020-10-27 20:46:02.587736","2022-08-29 23:51:40.512562","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2128,NULL,NULL
412,"Rhodopseudomonas palustris","MMDBm0000412","Rhodopseudomonas palustris",NULL,"Proteobacteria",1076,NULL,NULL,NULL,"2020-10-27 20:46:02.596097","2022-08-29 23:51:40.517317","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Rhodopseudomonas","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2130,NULL,NULL
413,"Rhodospirillum rubrum","MMDBm0000413","Rhodospirillum rubrum",NULL,"Proteobacteria",1085,NULL,NULL,NULL,"2020-10-27 20:46:02.606138","2022-08-29 23:51:40.521952","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillum","NULL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2131,NULL,NULL
414,"Chlorobium phaeobacteroides","MMDBm0000414","Chlorobium phaeobacteroides",NULL,"Chlorobi",1096,NULL,NULL,NULL,"2020-10-27 20:46:02.616513","2022-08-29 23:51:40.526268","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2133,NULL,NULL
415,"Chloroflexus aurantiacus","MMDBm0000415","Chloroflexus aurantiacus",NULL,"Chloroflexi",1108,NULL,NULL,NULL,"2020-10-27 20:46:02.626615","2022-08-29 23:51:40.531124","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloroflexus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2135,NULL,NULL
416,"Leuconostoc gelidum","MMDBm0000416","Leuconostoc gelidum",NULL,"Firmicutes",1244,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.636815","2022-08-29 16:05:00.330830","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1849,NULL,NULL
417,"Leuconostoc mesenteroides","MMDBm0000417","Leuconostoc mesenteroides",NULL,"Firmicutes",1245,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.645546","2022-08-25 23:58:11.731123","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,818,NULL,NULL
418,"Pediococcus acidilactici","MMDBm0000418","Pediococcus acidilactici",NULL,"Firmicutes",1254,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.655031","2022-08-25 23:58:11.739004","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus","NULL",NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,821,NULL,NULL
419,"Finegoldia magna","MMDBm0000419","Finegoldia magna",NULL,"Firmicutes",1260,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.664058","2022-08-25 23:58:11.746115","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,823,NULL,NULL
420,"Ruminococcus albus","MMDBm0000420","Ruminococcus albus",NULL,"Firmicutes",1264,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.672468","2022-08-29 16:05:00.344376","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","NULL",NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1742,NULL,NULL
421,"Ruminococcus flavefaciens","MMDBm0000421","Ruminococcus flavefaciens",NULL,"Firmicutes",1265,NULL,NULL,"Anaerobe","2020-10-27 20:46:02.681300","2022-08-29 16:05:00.352289","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","NULL",NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,1743,NULL,NULL
422,"Micrococcus luteus","MMDBm0000422","Micrococcus luteus",NULL,"Actinobacteria",1270,NULL,NULL,"Aerobe","2020-10-27 20:46:02.689867","2022-08-25 23:58:11.754565","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus",NULL,NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,825,NULL,NULL
423,"Staphylococcus aureus","MMDBm0000423","Staphylococcus aureus",NULL,"Firmicutes",1280,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.698306","2022-08-29 16:05:00.364436","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","NULL",NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,1,"1768; 1769",NULL,NULL
424,"Staphylococcus carnosus","MMDBm0000424","Staphylococcus carnosus",NULL,"Firmicutes",1281,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.706554","2022-08-29 23:51:40.547992","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","NULL",NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2143,NULL,NULL
425,"Staphylococcus epidermidis","MMDBm0000425","Staphylococcus epidermidis",NULL,"Firmicutes",1282,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.714761","2022-08-25 23:58:11.762212","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","NULL",NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,1,828,NULL,NULL
426,"Staphylococcus haemolyticus","MMDBm0000426","Staphylococcus haemolyticus",NULL,"Firmicutes",1283,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.723686","2022-08-25 23:58:11.769896","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","NULL",NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,829,NULL,NULL
427,"Staphylococcus hominis","MMDBm0000427","Staphylococcus hominis",NULL,"Firmicutes",1290,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.733723","2022-08-25 23:58:11.778277","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","NULL",NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,832,NULL,NULL
428,"Staphylococcus warneri","MMDBm0000428","Staphylococcus warneri",NULL,"Firmicutes",1292,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.745214","2022-08-25 23:58:11.789841","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","NULL",NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,833,NULL,NULL
429,"Deinococcus radiodurans","MMDBm0000429","Deinococcus radiodurans",NULL,"Deinococcus-thermus",1299,NULL,NULL,NULL,"2020-10-27 20:46:02.762357","2023-12-14 17:45:52.743986","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NULL,NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,2144,NULL,NULL
430,"Streptococcus gordonii","MMDBm0000430","Streptococcus gordonii",NULL,"Firmicutes",1302,NULL,NULL,"Facultative anaerobe","2020-10-27 20:46:02.776533","2022-08-25 23:58:11.798253","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","NULL",NULL,"Cocci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bacteria",NULL,NULL,NULL,NULL,1,NULL,835,NULL,NULL
